1664882749.240823, 4, E2000020820502290880CF9A, 4.01902966426038, -64, 865700
1664882749.242158, 4, E2000020820502290850CF92, 5.313709449235861, -58, 865700
1664882749.243484, 4, E2000020820502291470D096, 5.872078456026235, -63, 865700
1664882749.245089, 4, E2000020820502291650D0D2, 0.11658253987930872, -54, 865700
1664882749.246649, 4, E2000020820502291080CFEA, 0.5031456984264903, -69, 865700
1664882749.250315, 4, E2000020820502290860CF9E, 0.8099418560036186, -40, 865700
1664882749.253594, 4, E2000020820502291060CFEE, 5.344389064993574, -58, 865700
1664882749.258540, 4, E2000020820502290860CF9E, 0.803805932852076, -40, 865700
1664882749.260252, 4, E2000020820502291470D096, 5.9088939949354895, -63, 865700
1664882749.261318, 4, E2000020820502290880CF9A, 4.01902966426038, -64, 865700
1664882749.262477, 4, E2000020820502291060CFEE, 5.227806525114265, -59, 865700
1664882749.263843, 4, E2000020820502290850CF92, 5.338253141842031, -58, 865700
1664882749.266946, 4, E2000020820502291650D0D2, 0.12885438618239387, -54, 865700
1664882749.268021, 4, E2000020820502291080CFEA, 0.6258641614573416, -69, 865700
1664882749.274642, 4, E2000020820502291650D0D2, 0.15339807878856412, -54, 865700
1664882749.277077, 4, E2000020820502291470D096, 5.896622148632405, -63, 865700
1664882749.279036, 4, E2000020820502290880CF9A, 4.074252972624263, -64, 865700
1664882749.280223, 4, E2000020820502290860CF9E, 0.7915340865489908, -40, 865700
1664882749.281281, 4, E2000020820502291080CFEA, 0.5951845456996288, -68, 865700
1664882749.282438, 4, E2000020820502290850CF92, 5.3198453723874035, -58, 865700
1664882749.283528, 4, E2000020820502291060CFEE, 5.2768939103266055, -58, 865700
1664882749.287818, 4, E2000020820502291060CFEE, 5.2768939103266055, -59, 865700
1664882749.289199, 4, E2000020820502290850CF92, 5.264622064023521, -58, 865700
1664882749.291432, 4, E2000020820502291650D0D2, 0.17794177139473438, -54, 865700
1664882749.292772, 4, E2000020820502290860CF9E, 0.7976700097005334, -40, 865700
1664882749.294703, 4, E2000020820502290880CF9A, 4.04357335686655, -64, 865700
1664882749.296058, 4, E2000020820502291080CFEA, 0.6381360077604268, -68, 865700
1664882749.297401, 4, E2000020820502291470D096, 5.878214379177777, -63, 865700
1664882749.303458, 4, E2000020820502291060CFEE, 5.283029833478148, -58, 865700
1664882749.304561, 4, E2000020820502291080CFEA, 0.7669903939428205, -67, 865700
1664882749.306131, 4, E2000020820502291650D0D2, 0.0859029241215959, -54, 865700
1664882749.307271, 4, E2000020820502290850CF92, 5.295301679781233, -58, 865700
1664882749.310664, 4, E2000020820502290880CF9A, 4.123340357836604, -64, 865700
1664882749.313741, 4, E2000020820502290860CF9E, 0.7853981633974483, -40, 865700
1664882749.315409, 4, E2000020820502291470D096, 5.859806609723149, -63, 865700
1664882749.318681, 4, E2000020820502290850CF92, 5.240078371417351, -58, 865700
1664882749.321597, 4, E2000020820502290860CF9E, 0.7915340865489908, -40, 865700
1664882749.322724, 4, E2000020820502291470D096, 5.835262917116979, -63, 865700
1664882749.323834, 4, E2000020820502291650D0D2, 0.12885438618239387, -54, 865700
1664882749.325863, 4, E2000020820502290880CF9A, 4.1172044346850605, -63, 865700
1664882749.327475, 4, E2000020820502291080CFEA, 0.6135923151542565, -68, 865700
1664882749.331021, 4, E2000020820502291060CFEE, 5.270757987175063, -58, 865700
1664882749.335918, 4, E2000020820502291470D096, 5.890486225480862, -63, 865700
1664882749.337615, 4, E2000020820502290860CF9E, 0.7853981633974483, -40, 865700
1664882749.338931, 4, E2000020820502290880CF9A, 4.2031073588066565, -64, 865700
1664882749.340538, 4, E2000020820502290850CF92, 5.197126909356553, -58, 865700
1664882749.341883, 4, E2000020820502291060CFEE, 5.221670601962723, -59, 865700
1664882749.344438, 4, E2000020820502291650D0D2, 0.09817477042468103, -54, 865700
1664882749.345897, 4, E2000020820502291080CFEA, 0.5276893910326605, -68, 865700
1664882749.351422, 4, E2000020820502291650D0D2, 0.1043106935762236, -54, 865700
1664882749.354335, 4, E2000020820502290880CF9A, 4.1172044346850605, -64, 865700
1664882749.355525, 4, E2000020820502291060CFEE, 5.3198453723874035, -59, 865700
1664882749.356596, 4, E2000020820502290860CF9E, 0.7976700097005334, -40, 865700
1664882749.357709, 4, E2000020820502291470D096, 5.878214379177777, -63, 865700
1664882749.358818, 4, E2000020820502290850CF92, 5.154175447295755, -58, 865700
1664882749.360660, 4, E2000020820502291080CFEA, 0.4908738521234052, -67, 865700
1664882749.365178, 4, E2000020820502291470D096, 5.767767762450011, -63, 865700
1664882749.366981, 4, E2000020820502291650D0D2, 0.14112623248547898, -54, 865700
1664882749.369660, 4, E2000020820502290860CF9E, 0.7915340865489908, -40, 865700
1664882749.371363, 4, E2000020820502291060CFEE, 5.209398755659637, -59, 865700
1664882749.372764, 4, E2000020820502291080CFEA, 0.6258641614573416, -68, 865700
1664882749.374157, 4, E2000020820502290850CF92, 5.123495831538041, -58, 865700
1664882749.375265, 4, E2000020820502290880CF9A, 4.215379205109742, -64, 865700
1664882749.380501, 4, E2000020820502291470D096, 5.8475347634200645, -63, 865700
1664882749.381654, 4, E2000020820502291650D0D2, 0.07363107781851078, -54, 865700
1664882749.383488, 4, E2000020820502290850CF92, 5.221670601962723, -58, 865700
